secret;recovered;error;steps
0.6127831050407122;0.6127823503423385;7.546983736839152e-07;1040
0.4864442019691668;0.486443656417993;5.455511738472474e-07;1040
0.6301473404114728;0.6301462722803812;1.0681310915749975e-06;1040
0.8450775756715152;0.8450778688656709;2.931941557315909e-07;1040
0.24303562206185625;0.24303579656654828;1.745046920298421e-07;1040
0.7314892207908478;0.7314877598912859;1.460899561878115e-06;1040
0.11713429320851798;0.11713425371730476;3.949121321622506e-08;1040
0.22046053686782852;0.22046044194016357;9.492766495089455e-08;1040
0.7945829717105759;0.7945852391388033;2.267428227398227e-06;1040
0.33253614921965546;0.3325362766501293;1.2743047383967365e-07;1040
0.8159130965336595;0.8159133988402965;3.023066369456373e-07;1040
0.1006075202160962;0.10060749666776814;2.354832806528151e-08;1040
0.14635848891230385;0.14635848516198624;3.750317612016829e-09;1040
0.6976706401912388;0.6976720666629407;1.426471701870824e-06;1040
0.04523406786561235;0.045234060344635695;7.520976653963007e-09;1040
0.5738660367891669;0.5738666339756963;5.971865293386003e-07;1040
0.9100160146990397;0.9100168364778782;8.217788385334046e-07;1040
0.534197968260724;0.5341973610474299;6.07213294090414e-07;1040
0.6805891325622565;0.680587683975772;1.4485864845426022e-06;1040
0.026696794662205203;0.026696792350010035;2.312195167969433e-09;1040
0.6349999099114583;0.6350003027917398;3.928802815300614e-07;1040
0.6063384177542189;0.6063390071217263;5.893675073531668e-07;1040
0.5759529480315407;0.575952050866859;8.971646817679257e-07;1040
0.3912094093228269;0.3912089027245716;5.065982552898696e-07;1040
0.3701399403351875;0.37014016652805803;2.2619287054492787e-07;1040
0.9805166506472687;0.9805163959259855;2.547212831771617e-07;1040
0.036392037611485795;0.03639204240592515;4.7944393524734785e-09;1040
0.021636509855024078;0.021636510356668477;5.016443996308517e-10;1040
0.9610312802396112;0.9610335333775704;2.25313795920723e-06;1040
0.18497194139743833;0.18497201189097726;7.049353892285559e-08;1040
0.12389516442443171;0.12389518553510097;2.1110669254365e-08;1040
0.21057650988664645;0.2105765422885772;3.2401930749603736e-08;1040
0.8007465903541809;0.8007453226422299;1.2677119510806634e-06;1040
0.9369691586445807;0.9369681069701443;1.0516744364252872e-06;1040
0.022782575668658378;0.022782576244724972;5.760665937326603e-10;1040
0.42561883196681716;0.42561855326969883;2.786971183277309e-07;1040
0.10150021937416975;0.10150025574081008;3.6366640324136945e-08;1040
0.259919889792832;0.259919865709127;2.4083704974753317e-08;1040
0.22082927131631735;0.22082927227865812;9.623407626335734e-10;1040
0.6469257198353225;0.6469257061066348;1.3728687742187162e-08;1040
0.3502939673965323;0.3502936440593034;3.233372288802272e-07;1040
0.18031790152968785;0.1803180245799419;1.2305025404169e-07;1040
0.5036365052098872;0.5036359060370449;5.991728423415665e-07;1040
0.03937870708469238;0.039378705029097946;2.055594430783181e-09;1040
0.10092124118896661;0.10092122805254723;1.3136419382830944e-08;1040
0.9882351487225011;0.9882344071023317;7.416201693866142e-07;1040
0.19935579046706298;0.1993558714937013;8.102663831555112e-08;1040
0.35855530131160185;0.35855567759204826;3.7628044641246916e-07;1040
0.7315983062253606;0.7315979984203931;3.07804967514258e-07;1040
0.8383265651934163;0.8383269533960773;3.8820266101691203e-07;1040
0.9184820619953314;0.9184789654217952;3.0965735362542546e-06;1040
0.16942460609746768;0.16942455086762995;5.5229837730985665e-08;1040
0.6726405635730526;0.6726418507504047;1.287177352149449e-06;1040
0.9665489030431832;0.9665470822256716;1.8208175115441705e-06;1040
0.05805094382649867;0.05805095358319768;9.75669901120968e-09;1040
0.6762017842993783;0.676202243655058;4.5935567971611135e-07;1040
0.8454245937016164;0.8454267220944746;2.128392858180561e-06;1040
0.342312541078584;0.3423125790836547;3.800507070161885e-08;1040
0.25068733928511167;0.2506873379675452;1.3175664448361601e-09;1040
0.596791393469411;0.5967922960467155;9.02577304451313e-07;1040
0.44231403369907896;0.4423139547636523;7.89354266395037e-08;1040
0.17481948445144113;0.17481942470655473;5.974488639926001e-08;1040
0.47162541509628797;0.47162536814247497;4.6953813004346756e-08;1040
0.40990539565755457;0.4099055076987067;1.1204115213381272e-07;1040
0.5691127395242802;0.5691124334862435;3.0603803669038143e-07;1040
0.5086001300626332;0.5085997326467775;3.974158556685481e-07;1040
0.3114460010002068;0.31144625335185144;2.523516446362173e-07;1040
0.35715168259026286;0.35715171290966435;3.031940148945367e-08;1040
0.837661174368979;0.8376626074063659;1.4330373868665092e-06;1040
0.25093266482213705;0.25093258311883365;8.170330340062648e-08;1040
0.560600218853524;0.5606003254828245;1.0662930050031605e-07;1040
0.012436318829314397;0.0124363184485799;3.807344960138348e-10;1040
0.7415743774106636;0.7415734786999607;8.987107028568531e-07;1040
0.3359165544734606;0.3359162464680895;3.0800537109687554e-07;1040
0.04569649356841665;0.04569649130421974;2.2641969132930484e-09;1040
0.28088316421834825;0.28088311716142444;4.705692380202464e-08;1040
0.24013040782635398;0.2401305152733465;1.0744699252551726e-07;1040
0.9531293398277989;0.953129601687058;2.6185925905419793e-07;1040
0.35222556151550743;0.35222525733925786;3.0417624957701506e-07;1040
0.2878779148564;0.2878776730737342;2.4178266583296804e-07;1040
0.35920119725374633;0.3592012573359441;6.008219777253743e-08;1040
0.9469058356578911;0.9469049244517651;9.11206125997488e-07;1040
0.6337478522492526;0.6337476217299542;2.3051929831652274e-07;1040
0.6210768456186673;0.6210780446314552;1.1990127879446533e-06;1040
0.7156193503014563;0.7156206236674792;1.2733660229580224e-06;1040
0.38801723531250565;0.3880171521864301;8.312607552296569e-08;1040
0.4144179882772473;0.41441825979869074;2.7152144344011475e-07;1040
0.650832862263345;0.6508318374906588;1.0247726862644413e-06;1040
0.001524221856720187;0.0015242218643121235;7.591936411130429e-12;1040
0.1923095412446758;0.19230963917733754;9.793266173008242e-08;1040
0.3344016906625016;0.3344018961142669;2.0545176532271725e-07;1040
0.23941596018595857;0.23941599972966332;3.954370475511837e-08;1040
0.6373994011293003;0.6373996707766898;2.6964738952806044e-07;1040
0.37864807032309444;0.3786484475997198;3.772766253296034e-07;1040
0.8754233917130172;0.8754211902527642;2.201460252981846e-06;1040
0.5681514209101919;0.5681503427619046;1.078148287314562e-06;1040
0.4144063966836443;0.41440646751304583;7.082940151059702e-08;1040
0.40226707511907955;0.40226680190956426;2.7320951528908566e-07;1040
0.7018296239336754;0.7018299131226323;2.891889568923389e-07;1040
0.41822655329246605;0.41822657662185164;2.3329385590020735e-08;1040
0.6621958889738174;0.6621955131848506;3.757889668332126e-07;1040
0.04677968595679827;0.04677969356145715;7.60465888177686e-09;1040
0.44535218971882984;0.4453527821807241;5.924618942665383e-07;1040
0.25922692344722276;0.2592269194751462;3.972076556557624e-09;1040
0.15768657212231085;0.15768657699509817;4.8727873125375964e-09;1040
0.5275731301676146;0.527572667427403;4.627402115930934e-07;1040
0.48726560106903205;0.4872664682735149;8.6720448283506e-07;1040
0.5614049256144269;0.5614047110675179;2.1454690901645534e-07;1040
0.7554847672586825;0.7554865167859315;1.7495272489620461e-06;1040
0.8838751542487009;0.8838747745165804;3.797321205256665e-07;1040
0.4945826703752868;0.4945823923506361;2.7802465069060034e-07;1040
0.31205824641687296;0.31205798709361;2.59323262974398e-07;1040
0.46689223535252355;0.4668928606413579;6.252888343216689e-07;1040
0.8090458573603624;0.8090439699151588;1.8874452035744227e-06;1040
0.8750163314802711;0.8750179413659471;1.609885675990519e-06;1040
0.8124149323637591;0.812413805927363;1.1264363960483692e-06;1040
0.188001294050828;0.18800134540757746;5.135674946421531e-08;1040
0.9994203594553304;0.9994166917654415;3.667689888908754e-06;1040
0.6330887599183004;0.6330894943137771;7.343954767646821e-07;1040
0.08346705017572931;0.08346703541802451;1.4757704794310378e-08;1040
0.7255543554613124;0.7255557000949346;1.3446336222244781e-06;1040
0.9868214802051282;0.9868207570253534;7.231797747309088e-07;1040
0.40181682221254356;0.4018166852392025;1.3697334105833292e-07;1040
0.6785150052419683;0.6785160567259136;1.0514839453579228e-06;1040
0.31617713722134233;0.3161770825166897;5.470465264112434e-08;1040
0.2135246620646961;0.2135246505861779;1.1478518219254497e-08;1040
0.7173241433110372;0.7173242631626474;1.1985161019190116e-07;1040
0.0023575647193538884;0.0023575647341253186;1.477143017278304e-11;1040
0.8227314105314157;0.822730026017883;1.3845135327095193e-06;1040
0.5283459768597928;0.5283467598088516;7.829490588084909e-07;1040
0.09778434180065931;0.09778431304528172;2.8755377592948328e-08;1040
0.11890389478474583;0.11890390901862455;1.423387871457571e-08;1040
0.6492654248961536;0.649265024581739;4.003144146169646e-07;1040
0.8736538239003423;0.8736531635866758;6.603136665228604e-07;1040
0.27998274332687256;0.2799825267252456;2.1660162696779395e-07;1040
0.9785151867733981;0.9785180235835147;2.836810116590982e-06;1040
0.10018068906370903;0.1001807230527177;3.39890086770156e-08;1040
0.8539381095973382;0.8539365372023858;1.5723949523538394e-06;1040
0.39669617733090445;0.3966956155921667;5.617387377476746e-07;1040
0.08134541676823415;0.08134542169792557;4.929691418964488e-09;1040
0.2747138434192621;0.2747140927415763;2.4932231423857587e-07;1040
0.4529781848179143;0.45297755536855056;6.294493637426513e-07;1040
0.7923415311856522;0.792342079571524;5.483858718235979e-07;1040
0.8613599036372361;0.8613609255529232;1.0219156870716617e-06;1040
0.13342055420254906;0.13342053496675227;1.9235796788752424e-08;1040
0.5208655284141989;0.5208659109649603;3.82550761401923e-07;1040
0.6507832381497373;0.6507833659787544;1.278290171491392e-07;1040
0.3470530145996015;0.3470529282723213;8.632728015767199e-08;1040
0.8718638357105861;0.871863265828763;5.698818231758551e-07;1040
0.27840981521636055;0.27841011071874255;2.955023820083724e-07;1040
0.01857432754559518;0.01857432767224372;1.2664853887844885e-10;1040
0.0406632736752609;0.0406632787839858;5.108724894509198e-09;1040
0.6809967701112433;0.6809978672056237;1.0970943804533562e-06;1040
0.5583557360970469;0.558355502637952;2.334590949448767e-07;1040
0.946502554169996;0.9465014929899878;1.061180008199436e-06;1040
0.9384387997349186;0.9384372505289235;1.5492059951549564e-06;1040
0.9098511774051025;0.9098525946056637;1.4172005612378413e-06;1040
0.04200453196734122;0.04200452790813304;4.059208177920048e-09;1040
0.7491348233908631;0.7491348244929685;1.1021054069360048e-09;1040
0.7013248175948597;0.7013229530344984;1.864560361219958e-06;1040
0.6553618646747296;0.655361638404096;2.2627063356317478e-07;1040
0.7123576525162417;0.7123575048574029;1.4765883882272846e-07;1040
0.9027101506193307;0.9027090500246214;1.1005947092579405e-06;1040
0.6401411997932241;0.6401422190965278;1.0193033036509647e-06;1040
0.372449262972256;0.3724488128677155;4.5010454052807347e-07;1040
0.5379287837318205;0.537928798471644;1.4739823472886826e-08;1040
0.20784410369082473;0.2078441042360256;5.452008566830813e-10;1040
0.5871255046951435;0.5871257169861609;2.1229101743180934e-07;1040
0.008897082049078797;0.00889708177523363;2.7384516702866346e-10;1040
0.15102317386398778;0.1510231382076257;3.5656362085134674e-08;1040
0.3334083880298664;0.33340837260176404;1.5428102351222606e-08;1040
0.7896231589257826;0.789621280351339;1.878574443558989e-06;1040
0.7184994227715396;0.7184999821844106;5.594128710262325e-07;1040
0.3382559700266786;0.33825599655220023;2.652552161253041e-08;1040
0.6205381083165517;0.6205370141106459;1.0942059057716946e-06;1040
0.041202949506209285;0.041202949327935674;1.7827361115108076e-10;1040
0.16386054567557595;0.16386058498598888;3.931041292482007e-08;1040
0.9819140701253054;0.981912028557195;2.0415681104557493e-06;1040
0.28953085363586695;0.2895310296230764;1.7598720947198387e-07;1040
0.39479198298829066;0.3947922078900008;2.2490171014410976e-07;1040
0.5484842965725134;0.5484838150155981;4.815569153437949e-07;1040
0.29340700145733656;0.2934067865093587;2.149479778612573e-07;1040
0.47806466915102097;0.47806399255942883;6.765915921413956e-07;1040
0.2397060836386239;0.23970629249134742;2.0885272353221573e-07;1040
0.04825636228829444;0.0482563708059118;8.517617361425422e-09;1040
0.17958684904155564;0.17958697134009954;1.222985439031099e-07;1040
0.5230502317000981;0.5230504626054755;2.309053773741354e-07;1040
0.07086288409434749;0.07086288724419913;3.1498516434025348e-09;1040
0.4031691464450935;0.40316882725400605;3.1919108745004365e-07;1040
0.3285207100154869;0.3285206020905993;1.0792488758237795e-07;1040
0.4147216089714424;0.4147211583032351;4.506682073079915e-07;1040
0.09940033823870109;0.09940032344236716;1.4796333935862549e-08;1040
0.9086575543967805;0.9086604620530685;2.907656287964855e-06;1040
0.4740046511372964;0.47400463980066576;1.1336630634239953e-08;1040
0.8408483326276716;0.8408492402834222;9.076557506704219e-07;1040
0.976229457649057;0.9762295784036614;1.207546044268426e-07;1040
0.34365159365776776;0.3436516395108145;4.5853046748423054e-08;1040
0.4790865191519861;0.47908621556174896;3.035902371162358e-07;1040
0.6995952911506185;0.6995935512624464;1.73988817209203e-06;1040
0.42653532354402823;0.42653545702900636;1.3348497812648574e-07;1040
0.30190311621935595;0.30190313311566785;1.6896311905156836e-08;1040
0.7347509912186152;0.7347517650982821;7.738796669043424e-07;1040
0.8943997782145745;0.894399426807008;3.5140756649010285e-07;1040
0.9196888444316101;0.9196905643166629;1.7198850527089249e-06;1040
0.6267420468068673;0.6267414199132129;6.268936544318038e-07;1040
0.3755713463285453;0.375571464798055;1.1846950970229031e-07;1040
0.9745605214796941;0.9745601088528442;4.1262684991050236e-07;1040
0.6388785175004733;0.6388785310941;1.3593626668750858e-08;1040
0.06583467727730097;0.06583467546391089;1.8133900769878863e-09;1040
0.08466956912011114;0.08466956473712106;4.382990081985838e-09;1040
0.749869571783086;0.7498677010300726;1.8707530133887929e-06;1040
0.06115615654596607;0.06115616373289997;7.186933902170178e-09;1040
0.007851005331251826;0.00785100555818393;2.2693210505186912e-10;1040
0.39380795178170946;0.39380769606333516;2.557183743090441e-07;1040
0.5190037287013293;0.5190035062988649;2.2240246433380406e-07;1040
0.44854428559655457;0.44854414449560515;1.411009494245441e-07;1040
0.48861880442715255;0.48861791497126755;8.894558850003342e-07;1040
0.5848887019932744;0.5848882740771316;4.279161427422906e-07;1040
0.6793025673721249;0.6793037592543165;1.1918821916090394e-06;1040
0.4230380735074225;0.42303875133337315;6.778259506456941e-07;1040
0.3683314563344259;0.3683313498391894;1.0649523646266701e-07;1040
0.9884590580992895;0.9884579853321016;1.0727671878596468e-06;1040
0.26091653544625626;0.2609163883926128;1.470536434844405e-07;1040
0.7771001545085096;0.7770982726472341;1.8818612754767372e-06;1040
0.43122102463204415;0.43122101755026643;7.081777719797344e-09;1040
0.35852038200953895;0.35852037041342594;1.1596113014267218e-08;1040
0.06385794894382868;0.06385795658144201;7.63761333344437e-09;1040
0.8635789443020424;0.8635799113834396;9.670813971851544e-07;1040
0.7020041497619371;0.7020028225363729;1.3272255642293729e-06;1040
0.9030107075409272;0.9030137892311031;3.0816901759322946e-06;1040
0.4516117926868677;0.4516119029119858;1.1022511808844726e-07;1040
0.6769209668166035;0.6769216467532065;6.799366030207921e-07;1040
0.11891028655385572;0.11891027342050747;1.3133348242266862e-08;1040
0.3979536016023134;0.3979530339394988;5.676628145878659e-07;1040
0.20723197341708288;0.207231898711362;7.470572088719152e-08;1040
0.04210142789066196;0.042101428943800895;1.0531389371681854e-09;1040
0.94796135125632;0.9479595711211962;1.7801351237523022e-06;1040
0.21589436846535714;0.21589444443071826;7.596536111265095e-08;1040
0.1463544898080057;0.14635456300034;7.31923343044727e-08;1040
0.19797004355794223;0.1979701833390099;1.3978106766510123e-07;1040
0.37803196431429753;0.3780314228237279;5.414905696055072e-07;1040
0.5463912623151137;0.5463917310894945;4.687743807574307e-07;1040
0.15133436847289106;0.15133438824350529;1.9770614229086547e-08;1040
0.9886898889857565;0.9886891224735331;7.665122233602162e-07;1040
0.9829892105452821;0.9829871644399114;2.0461053706899435e-06;1040
0.14840201708602985;0.1484020164794262;6.06603656194693e-10;1040
0.4059068831679489;0.4059068816068799;1.5610689962919366e-09;1040
0.6799294831100022;0.6799310067566692;1.5236466669454884e-06;1040
0.8776565829010952;0.8776545346801167;2.0482209784900007e-06;1040
0.49540592491118873;0.4954067757852703;8.508740815815763e-07;1040
0.9170466727598151;0.9170459355551902;7.372046249010111e-07;1040
0.3224603148813061;0.3224605725574421;2.576761359840418e-07;1040
0.4984408914907503;0.49844179895688945;9.074661391217376e-07;1040
0.4986465918650089;0.49864659480208706;2.9370781362558773e-09;1040
0.6700681513152942;0.6700697052034794;1.5538881852350528e-06;1040
0.2019913087994536;0.2019912174381395;9.136131409737125e-08;1040
0.6097706104167804;0.6097719263558228;1.3159390424011264e-06;1040
0.21877309687215574;0.21877292411330887;1.7275884686696052e-07;1040
0.340220315051032;0.3402200871367517;2.2791428028190452e-07;1040
0.9625664632546818;0.962565038426373;1.4248283087825442e-06;1040
0.8990080380310076;0.8990064919253892;1.5461056184218336e-06;1040
0.8181183809177941;0.8181185495423238;1.6862452967281172e-07;1040
0.035468261876012264;0.03546826556008738;3.6840751144184836e-09;1040
0.14836688246192975;0.14836690790400842;2.5442078666060297e-08;1040
0.2568819120719038;0.2568817768022068;1.3526969699917402e-07;1040
0.7841665681891542;0.7841649790455792;1.5891435749537663e-06;1040
0.8423333270773672;0.8423352644990055;1.9374216383427623e-06;1040
0.5829481802462215;0.5829476947298899;4.855163315831135e-07;1040
0.7181316517768294;0.7181299429920802;1.7087847491437103e-06;1040
0.8070553799750758;0.8070563243692563;9.443941805242773e-07;1040
0.06635913103778524;0.06635913530409583;4.2663105964679815e-09;1040
0.08464313683307012;0.0846431554683184;1.863524827505625e-08;1040
0.8688953140043785;0.8688925054441679;2.808560210620925e-06;1040
0.03941582937802879;0.03941582945268105;7.465226353753351e-11;1040
0.22509065367649606;0.22509069520828773;4.153179167243337e-08;1040
0.04063202664590093;0.040632029684147905;3.038246973452452e-09;1040
0.015285139969726802;0.01528514072476257;7.550357682822861e-10;1040
0.8439546856924078;0.8439569496447348;2.263952326941876e-06;1040
0.3305943672500803;0.3305946046835413;2.3743346100335572e-07;1040
0.1606900602627206;0.1606899743466361;8.591608449681765e-08;1040
0.1488194902889095;0.14881954982404091;5.953513140810607e-08;1040
0.656083661770337;0.6560833318733904;3.2989694653817736e-07;1040
0.9685982716927071;0.9685970078664514;1.2638262556485813e-06;1040
0.5049996926056783;0.5050000288963334;3.362906551007683e-07;1040
0.9010904768840049;0.9010893066454924;1.1702385125378356e-06;1040
0.5024285989524275;0.5024293104208313;7.114684037468066e-07;1040
0.5738724774915492;0.5738716590885706;8.184029786084679e-07;1040
0.6785713567893591;0.6785722606046329;9.038152738449767e-07;1040
0.805109989032137;0.8051080924198636;1.8966122734553892e-06;1040
0.7578463822613826;0.7578453168048059;1.065456576632151e-06;1040
0.9905325627055622;0.990534632664397;2.0699588347827813e-06;1040
0.7469653891501328;0.7469660488110672;6.596609344322601e-07;1040
0.9057807233528663;0.9057782476944712;2.4756583950624744e-06;1040
0.20610483206558328;0.20610473961334919;9.245223409060088e-08;1040
0.535416304328581;0.5354171815353947;8.772068137430367e-07;1040
0.5986142636674691;0.5986129855064521;1.278161016915469e-06;1040
0.8256966171603538;0.8256946041205356;2.0130398181716913e-06;1040
0.4822135630659161;0.482212987949458;5.751164581235813e-07;1040
0.7910402117090956;0.7910413982274714;1.186518375884127e-06;1040
0.3885688901501142;0.38856929409654645;4.0394643224805904e-07;1040
0.5863884555814496;0.5863876219385347;8.336429149213842e-07;1040
0.8513166074810679;0.8513186566946062;2.0492135383021193e-06;1040
0.7980594711041583;0.7980589204114747;5.506926835652237e-07;1040
0.6569845518861341;0.6569843939139522;1.57972181891175e-07;1040
0.00024069652516689466;0.00024069652504501177;1.2188289114957451e-13;1040
0.18196892218621108;0.18196900312856407;8.094235298683472e-08;1040
0.5068577868511277;0.506857181527277;6.053238507108816e-07;1040
0.2544593984833793;0.2544595752859399;1.7680256059193766e-07;1040
0.06562084327273077;0.06562083132970147;1.1943029301630936e-08;1040
0.8598834221214616;0.859886045680134;2.6235586724210336e-06;1040
0.9429470213131631;0.9429470692973148;4.79841516520807e-08;1040
0.3028048781490337;0.3028049517222101;7.357317644007821e-08;1040
0.40807316738486077;0.4080729146397466;2.5274511417094914e-07;1040
0.8100375338172869;0.8100389655737148;1.4317564278609751e-06;1040
0.06225875887122312;0.062258746289386414;1.2581836704439464e-08;1040
0.6409848625624502;0.640984324071878;5.38490572243866e-07;1040
0.12732081293278708;0.127320810617191;2.315596075996851e-09;1040
0.2870883399952252;0.2870882355195907;1.0447563453253039e-07;1040
0.829940686628406;0.8299399415562007;7.450722053770065e-07;1040
0.0555270458896614;0.055527042383894144;3.505767252887093e-09;1040
0.035933833430188966;0.035933828701032615;4.7291563512463775e-09;1040
0.4178660447962945;0.4178665761255079;5.313292134045966e-07;1040
0.49183095909626395;0.491830160394899;7.987013649346508e-07;1040
0.8633251831082008;0.8633239473727544;1.23573544641431e-06;1040
0.7171887463451895;0.7171868887083227;1.857636866775536e-06;1040
0.6735438085995347;0.6735440042548709;1.956553362658653e-07;1040
0.15137377239978678;0.15137371251444334;5.988534343415175e-08;1040
0.9867059242186832;0.9867093253034723;3.4010847891341456e-06;1040
0.41114019628748133;0.41113984720899993;3.4907848139864583e-07;1040
0.6117708643248599;0.6117698675148949;9.968099650148332e-07;1040
0.38668300553323576;0.38668356125788983;5.55724654072165e-07;1040
0.04703291581184044;0.047032911591352776;4.220487660744343e-09;1040
0.4708892090480652;0.4708900141728295;8.051247643026116e-07;1040
0.15136775389483625;0.15136776886943618;1.497459992116923e-08;1040
